"x","y",""
-88.22,18.4,NA
-88.19,18.4,NA
-88.16,18.4,NA
-88.13,18.4,NA
-88.1,18.4,NA
-88.07,18.4,NA
-88.04,18.4,NA
-88.01,18.4,NA
-87.98,18.4,NA
-87.95,18.4,NA
-87.92,18.4,NA
-87.89,18.4,NA
-87.86,18.4,NA
-87.83,18.4,NA
-87.8,18.4,NA
-87.77,18.4,NA
-87.74,18.4,NA
-87.71,18.4,NA
-87.68,18.4,NA
-87.65,18.4,NA
-87.62,18.4,NA
-87.59,18.4,NA
-87.56,18.4,NA
-87.53,18.4,NA
-87.5,18.4,NA
-87.47,18.4,NA
-87.44,18.4,NA
-87.41,18.4,NA
-88.97,18.37,NA
-88.94,18.37,NA
-88.91,18.37,NA
-88.88,18.37,NA
-88.85,18.37,NA
-88.82,18.37,NA
-88.79,18.37,NA
-88.76,18.37,NA
-88.73,18.37,NA
-88.7,18.37,NA
-88.67,18.37,NA
-88.64,18.37,NA
-88.61,18.37,NA
-88.58,18.37,NA
-88.55,18.37,NA
-88.52,18.37,NA
-88.49,18.37,NA
-88.46,18.37,NA
-88.43,18.37,NA
-88.4,18.37,NA
-88.37,18.37,NA
-88.34,18.37,NA
-88.31,18.37,NA
-88.28,18.37,NA
-88.25,18.37,NA
-88.22,18.37,NA
-88.19,18.37,NA
-88.16,18.37,NA
-88.13,18.37,NA
-88.1,18.37,NA
-88.07,18.37,NA
-88.04,18.37,NA
-88.01,18.37,NA
-87.98,18.37,NA
-87.95,18.37,NA
-87.92,18.37,NA
-87.89,18.37,NA
-87.86,18.37,NA
-87.83,18.37,NA
-87.8,18.37,NA
-87.77,18.37,NA
-87.74,18.37,NA
-87.71,18.37,NA
-87.68,18.37,NA
-87.65,18.37,NA
-87.62,18.37,NA
-87.59,18.37,NA
-87.56,18.37,NA
-87.53,18.37,NA
-87.5,18.37,NA
-87.47,18.37,NA
-87.44,18.37,NA
-87.41,18.37,NA
-88.97,18.34,NA
-88.94,18.34,NA
-88.91,18.34,NA
-88.88,18.34,NA
-88.85,18.34,NA
-88.82,18.34,NA
-88.79,18.34,NA
-88.76,18.34,NA
-88.73,18.34,NA
-88.7,18.34,NA
-88.67,18.34,NA
-88.64,18.34,NA
-88.61,18.34,NA
-88.58,18.34,NA
-88.55,18.34,NA
-88.52,18.34,NA
-88.49,18.34,NA
-88.46,18.34,NA
-88.43,18.34,NA
-88.4,18.34,NA
-88.37,18.34,NA
-88.34,18.34,NA
-88.31,18.34,NA
-88.28,18.34,NA
-88.25,18.34,NA
-88.22,18.34,NA
-88.19,18.34,NA
-88.16,18.34,NA
-88.13,18.34,NA
-88.1,18.34,NA
-88.07,18.34,NA
-88.04,18.34,NA
-88.01,18.34,NA
-87.98,18.34,NA
-87.95,18.34,NA
-87.92,18.34,NA
-87.89,18.34,NA
-87.86,18.34,NA
-87.83,18.34,NA
-87.8,18.34,NA
-87.77,18.34,NA
-87.74,18.34,NA
-87.71,18.34,NA
-87.68,18.34,NA
-87.65,18.34,NA
-87.62,18.34,NA
-87.59,18.34,NA
-87.56,18.34,NA
-87.53,18.34,NA
-87.5,18.34,NA
-87.47,18.34,NA
-87.44,18.34,NA
-87.41,18.34,NA
-88.97,18.31,NA
-88.94,18.31,NA
-88.91,18.31,NA
-88.88,18.31,NA
-88.85,18.31,NA
-88.82,18.31,NA
-88.79,18.31,NA
-88.76,18.31,NA
-88.73,18.31,NA
-88.7,18.31,NA
-88.67,18.31,NA
-88.64,18.31,NA
-88.61,18.31,NA
-88.58,18.31,NA
-88.55,18.31,NA
-88.52,18.31,NA
-88.49,18.31,NA
-88.46,18.31,NA
-88.43,18.31,NA
-88.4,18.31,NA
-88.37,18.31,NA
-88.34,18.31,NA
-88.31,18.31,NA
-88.28,18.31,NA
-88.25,18.31,NA
-88.22,18.31,NA
-88.19,18.31,NA
-88.16,18.31,NA
-88.13,18.31,NA
-88.1,18.31,NA
-88.07,18.31,NA
-88.04,18.31,NA
-88.01,18.31,NA
-87.98,18.31,NA
-87.95,18.31,NA
-87.92,18.31,NA
-87.89,18.31,NA
-87.86,18.31,NA
-87.83,18.31,NA
-87.8,18.31,NA
-87.77,18.31,NA
-87.74,18.31,NA
-87.71,18.31,NA
-87.68,18.31,NA
-87.65,18.31,NA
-87.62,18.31,NA
-87.59,18.31,NA
-87.56,18.31,NA
-87.53,18.31,NA
-87.5,18.31,NA
-87.47,18.31,NA
-87.44,18.31,NA
-87.41,18.31,NA
-88.97,18.28,NA
-88.94,18.28,NA
-88.91,18.28,NA
-88.88,18.28,NA
-88.85,18.28,NA
-88.82,18.28,NA
-88.79,18.28,NA
-88.76,18.28,NA
-88.73,18.28,NA
-88.7,18.28,NA
-88.67,18.28,NA
-88.64,18.28,NA
-88.61,18.28,NA
-88.58,18.28,NA
-88.55,18.28,NA
-88.52,18.28,NA
-88.49,18.28,NA
-88.46,18.28,NA
-88.43,18.28,NA
-88.4,18.28,NA
-88.37,18.28,NA
-88.34,18.28,NA
-88.31,18.28,NA
-88.28,18.28,NA
-88.25,18.28,NA
-88.22,18.28,NA
-88.19,18.28,NA
-88.16,18.28,NA
-88.13,18.28,NA
-88.1,18.28,NA
-88.07,18.28,NA
-88.04,18.28,NA
-88.01,18.28,NA
-87.98,18.28,NA
-87.95,18.28,NA
-87.92,18.28,NA
-87.89,18.28,NA
-87.86,18.28,NA
-87.83,18.28,NA
-87.8,18.28,NA
-87.77,18.28,NA
-87.74,18.28,NA
-87.71,18.28,NA
-87.68,18.28,NA
-87.65,18.28,NA
-87.62,18.28,NA
-87.59,18.28,NA
-87.56,18.28,NA
-87.53,18.28,NA
-87.5,18.28,NA
-87.47,18.28,NA
-87.44,18.28,NA
-87.41,18.28,NA
-88.97,18.25,NA
-88.94,18.25,NA
-88.91,18.25,NA
-88.88,18.25,NA
-88.85,18.25,NA
-88.82,18.25,NA
-88.79,18.25,NA
-88.76,18.25,NA
-88.73,18.25,NA
-88.7,18.25,NA
-88.67,18.25,NA
-88.64,18.25,NA
-88.61,18.25,NA
-88.58,18.25,NA
-88.55,18.25,NA
-88.52,18.25,NA
-88.49,18.25,NA
-88.46,18.25,NA
-88.43,18.25,NA
-88.4,18.25,NA
-88.37,18.25,NA
-88.34,18.25,NA
-88.31,18.25,NA
-88.28,18.25,NA
-88.25,18.25,NA
-88.22,18.25,NA
-88.19,18.25,NA
-88.16,18.25,NA
-88.13,18.25,NA
-88.1,18.25,NA
-88.07,18.25,NA
-88.04,18.25,NA
-88.01,18.25,NA
-87.98,18.25,NA
-87.95,18.25,NA
-87.92,18.25,NA
-87.89,18.25,NA
-87.86,18.25,NA
-87.83,18.25,NA
-87.8,18.25,NA
-87.77,18.25,NA
-87.74,18.25,NA
-87.71,18.25,NA
-87.68,18.25,NA
-87.65,18.25,NA
-87.62,18.25,NA
-87.59,18.25,NA
-87.56,18.25,NA
-87.53,18.25,NA
-87.5,18.25,NA
-87.47,18.25,NA
-87.44,18.25,NA
-87.41,18.25,NA
-88.97,18.22,NA
-88.94,18.22,NA
-88.91,18.22,NA
-88.88,18.22,NA
-88.85,18.22,NA
-88.82,18.22,NA
-88.79,18.22,NA
-88.76,18.22,NA
-88.73,18.22,NA
-88.7,18.22,NA
-88.67,18.22,NA
-88.64,18.22,NA
-88.61,18.22,NA
-88.58,18.22,NA
-88.55,18.22,NA
-88.52,18.22,NA
-88.49,18.22,NA
-88.46,18.22,NA
-88.43,18.22,NA
-88.4,18.22,NA
-88.37,18.22,NA
-88.34,18.22,NA
-88.31,18.22,NA
-88.28,18.22,NA
-88.25,18.22,NA
-88.22,18.22,NA
-88.19,18.22,NA
-88.16,18.22,NA
-88.13,18.22,NA
-88.1,18.22,NA
-88.07,18.22,NA
-88.04,18.22,NA
-88.01,18.22,NA
-87.98,18.22,NA
-87.95,18.22,NA
-87.92,18.22,NA
-87.89,18.22,NA
-87.86,18.22,NA
-87.83,18.22,NA
-87.8,18.22,NA
-87.77,18.22,NA
-87.74,18.22,NA
-87.71,18.22,NA
-87.68,18.22,NA
-87.65,18.22,NA
-87.62,18.22,NA
-87.59,18.22,NA
-87.56,18.22,NA
-87.53,18.22,NA
-87.5,18.22,NA
-87.47,18.22,NA
-87.44,18.22,NA
-87.41,18.22,NA
-88.97,18.19,NA
-88.94,18.19,NA
-88.91,18.19,NA
-88.88,18.19,NA
-88.85,18.19,NA
-88.82,18.19,NA
-88.79,18.19,NA
-88.76,18.19,NA
-88.73,18.19,NA
-88.7,18.19,NA
-88.67,18.19,NA
-88.64,18.19,NA
-88.61,18.19,NA
-88.58,18.19,NA
-88.55,18.19,NA
-88.52,18.19,NA
-88.49,18.19,NA
-88.46,18.19,NA
-88.43,18.19,NA
-88.4,18.19,NA
-88.37,18.19,NA
-88.34,18.19,NA
-88.31,18.19,NA
-88.28,18.19,NA
-88.25,18.19,NA
-88.22,18.19,NA
-88.19,18.19,NA
-88.16,18.19,NA
-88.13,18.19,NA
-88.1,18.19,NA
-88.07,18.19,NA
-88.04,18.19,NA
-88.01,18.19,NA
-87.98,18.19,NA
-87.95,18.19,NA
-87.92,18.19,NA
-87.89,18.19,NA
-87.86,18.19,15.21
-87.83,18.19,83.7
-87.8,18.19,NA
-87.77,18.19,NA
-87.74,18.19,NA
-87.71,18.19,NA
-87.68,18.19,NA
-87.65,18.19,NA
-87.62,18.19,NA
-87.59,18.19,NA
-87.56,18.19,NA
-87.53,18.19,NA
-87.5,18.19,NA
-87.47,18.19,NA
-87.44,18.19,NA
-87.41,18.19,NA
-88.97,18.16,NA
-88.94,18.16,NA
-88.91,18.16,NA
-88.88,18.16,NA
-88.85,18.16,NA
-88.82,18.16,NA
-88.79,18.16,NA
-88.76,18.16,NA
-88.73,18.16,NA
-88.7,18.16,NA
-88.67,18.16,NA
-88.64,18.16,NA
-88.61,18.16,NA
-88.58,18.16,NA
-88.55,18.16,NA
-88.52,18.16,NA
-88.49,18.16,NA
-88.46,18.16,NA
-88.43,18.16,NA
-88.4,18.16,NA
-88.37,18.16,NA
-88.34,18.16,NA
-88.31,18.16,NA
-88.28,18.16,NA
-88.25,18.16,NA
-88.22,18.16,NA
-88.19,18.16,NA
-88.16,18.16,NA
-88.13,18.16,NA
-88.1,18.16,NA
-88.07,18.16,NA
-88.04,18.16,NA
-88.01,18.16,NA
-87.98,18.16,NA
-87.95,18.16,NA
-87.92,18.16,NA
-87.89,18.16,61.65
-87.86,18.16,54.9
-87.83,18.16,393.21
-87.8,18.16,NA
-87.77,18.16,NA
-87.74,18.16,NA
-87.71,18.16,NA
-87.68,18.16,NA
-87.65,18.16,NA
-87.62,18.16,NA
-87.59,18.16,NA
-87.56,18.16,NA
-87.53,18.16,NA
-87.5,18.16,NA
-87.47,18.16,NA
-87.44,18.16,NA
-87.41,18.16,NA
-88.97,18.13,NA
-88.94,18.13,NA
-88.91,18.13,NA
-88.88,18.13,NA
-88.85,18.13,NA
-88.82,18.13,NA
-88.79,18.13,NA
-88.76,18.13,NA
-88.73,18.13,NA
-88.7,18.13,NA
-88.67,18.13,NA
-88.64,18.13,NA
-88.61,18.13,NA
-88.58,18.13,NA
-88.55,18.13,NA
-88.52,18.13,NA
-88.49,18.13,NA
-88.46,18.13,NA
-88.43,18.13,NA
-88.4,18.13,NA
-88.37,18.13,NA
-88.34,18.13,NA
-88.31,18.13,NA
-88.28,18.13,NA
-88.25,18.13,NA
-88.22,18.13,NA
-88.19,18.13,NA
-88.16,18.13,NA
-88.13,18.13,5.94
-88.1,18.13,NA
-88.07,18.13,NA
-88.04,18.13,NA
-88.01,18.13,1.8
-87.98,18.13,NA
-87.95,18.13,467.01
-87.92,18.13,199.44
-87.89,18.13,64.8
-87.86,18.13,NA
-87.83,18.13,618.48
-87.8,18.13,NA
-87.77,18.13,NA
-87.74,18.13,NA
-87.71,18.13,NA
-87.68,18.13,NA
-87.65,18.13,NA
-87.62,18.13,NA
-87.59,18.13,NA
-87.56,18.13,NA
-87.53,18.13,NA
-87.5,18.13,NA
-87.47,18.13,NA
-87.44,18.13,NA
-87.41,18.13,NA
-88.97,18.1,NA
-88.94,18.1,NA
-88.91,18.1,NA
-88.88,18.1,NA
-88.85,18.1,NA
-88.82,18.1,NA
-88.79,18.1,NA
-88.76,18.1,NA
-88.73,18.1,NA
-88.7,18.1,NA
-88.67,18.1,NA
-88.64,18.1,NA
-88.61,18.1,NA
-88.58,18.1,NA
-88.55,18.1,NA
-88.52,18.1,NA
-88.49,18.1,NA
-88.46,18.1,NA
-88.43,18.1,NA
-88.4,18.1,NA
-88.37,18.1,NA
-88.34,18.1,NA
-88.31,18.1,NA
-88.28,18.1,NA
-88.25,18.1,NA
-88.22,18.1,NA
-88.19,18.1,NA
-88.16,18.1,NA
-88.13,18.1,NA
-88.1,18.1,NA
-88.07,18.1,NA
-88.04,18.1,NA
-88.01,18.1,NA
-87.98,18.1,228.69
-87.95,18.1,472.5
-87.92,18.1,177.03
-87.89,18.1,26.01
-87.86,18.1,90.99
-87.83,18.1,33.84
-87.8,18.1,NA
-87.77,18.1,NA
-87.74,18.1,NA
-87.71,18.1,NA
-87.68,18.1,NA
-87.65,18.1,NA
-87.62,18.1,NA
-87.59,18.1,NA
-87.56,18.1,NA
-87.53,18.1,NA
-87.5,18.1,NA
-87.47,18.1,NA
-87.44,18.1,NA
-87.41,18.1,NA
-88.97,18.07,NA
-88.94,18.07,NA
-88.91,18.07,NA
-88.88,18.07,NA
-88.85,18.07,NA
-88.82,18.07,NA
-88.79,18.07,NA
-88.76,18.07,NA
-88.73,18.07,NA
-88.7,18.07,NA
-88.67,18.07,NA
-88.64,18.07,NA
-88.61,18.07,NA
-88.58,18.07,NA
-88.55,18.07,NA
-88.52,18.07,NA
-88.49,18.07,NA
-88.46,18.07,NA
-88.43,18.07,NA
-88.4,18.07,NA
-88.37,18.07,NA
-88.34,18.07,NA
-88.31,18.07,NA
-88.28,18.07,NA
-88.25,18.07,NA
-88.22,18.07,NA
-88.19,18.07,NA
-88.16,18.07,NA
-88.13,18.07,26.64
-88.1,18.07,NA
-88.07,18.07,NA
-88.04,18.07,NA
-88.01,18.07,4.68
-87.98,18.07,406.26
-87.95,18.07,50.85
-87.92,18.07,161.82
-87.89,18.07,229.32
-87.86,18.07,644.67
-87.83,18.07,NA
-87.8,18.07,NA
-87.77,18.07,NA
-87.74,18.07,NA
-87.71,18.07,NA
-87.68,18.07,NA
-87.65,18.07,NA
-87.62,18.07,NA
-87.59,18.07,NA
-87.56,18.07,NA
-87.53,18.07,NA
-87.5,18.07,NA
-87.47,18.07,NA
-87.44,18.07,NA
-87.41,18.07,NA
-88.97,18.04,NA
-88.94,18.04,NA
-88.91,18.04,NA
-88.88,18.04,NA
-88.85,18.04,NA
-88.82,18.04,NA
-88.79,18.04,NA
-88.76,18.04,NA
-88.73,18.04,NA
-88.7,18.04,NA
-88.67,18.04,NA
-88.64,18.04,NA
-88.61,18.04,NA
-88.58,18.04,NA
-88.55,18.04,NA
-88.52,18.04,NA
-88.49,18.04,NA
-88.46,18.04,NA
-88.43,18.04,NA
-88.4,18.04,NA
-88.37,18.04,NA
-88.34,18.04,NA
-88.31,18.04,NA
-88.28,18.04,NA
-88.25,18.04,NA
-88.22,18.04,NA
-88.19,18.04,NA
-88.16,18.04,NA
-88.13,18.04,119.16
-88.1,18.04,NA
-88.07,18.04,NA
-88.04,18.04,11.34
-88.01,18.04,2.07
-87.98,18.04,4.32
-87.95,18.04,137.07
-87.92,18.04,68.22
-87.89,18.04,584.37
-87.86,18.04,324.27
-87.83,18.04,NA
-87.8,18.04,NA
-87.77,18.04,NA
-87.74,18.04,NA
-87.71,18.04,NA
-87.68,18.04,NA
-87.65,18.04,NA
-87.62,18.04,NA
-87.59,18.04,NA
-87.56,18.04,NA
-87.53,18.04,NA
-87.5,18.04,NA
-87.47,18.04,NA
-87.44,18.04,NA
-87.41,18.04,NA
-88.97,18.01,NA
-88.94,18.01,NA
-88.91,18.01,NA
-88.88,18.01,NA
-88.85,18.01,NA
-88.82,18.01,NA
-88.79,18.01,NA
-88.76,18.01,NA
-88.73,18.01,NA
-88.7,18.01,NA
-88.67,18.01,NA
-88.64,18.01,NA
-88.61,18.01,NA
-88.58,18.01,NA
-88.55,18.01,NA
-88.52,18.01,NA
-88.49,18.01,NA
-88.46,18.01,NA
-88.43,18.01,NA
-88.4,18.01,NA
-88.37,18.01,NA
-88.34,18.01,NA
-88.31,18.01,NA
-88.28,18.01,NA
-88.25,18.01,NA
-88.22,18.01,NA
-88.19,18.01,NA
-88.16,18.01,140.4
-88.13,18.01,NA
-88.1,18.01,NA
-88.07,18.01,NA
-88.04,18.01,4.68
-88.01,18.01,NA
-87.98,18.01,NA
-87.95,18.01,206.01
-87.92,18.01,36.9
-87.89,18.01,619.2
-87.86,18.01,NA
-87.83,18.01,NA
-87.8,18.01,NA
-87.77,18.01,NA
-87.74,18.01,NA
-87.71,18.01,NA
-87.68,18.01,NA
-87.65,18.01,NA
-87.62,18.01,NA
-87.59,18.01,NA
-87.56,18.01,NA
-87.53,18.01,NA
-87.5,18.01,NA
-87.47,18.01,NA
-87.44,18.01,NA
-87.41,18.01,NA
-88.97,17.98,NA
-88.94,17.98,NA
-88.91,17.98,NA
-88.88,17.98,NA
-88.85,17.98,NA
-88.82,17.98,NA
-88.79,17.98,NA
-88.76,17.98,NA
-88.73,17.98,NA
-88.7,17.98,NA
-88.67,17.98,NA
-88.64,17.98,NA
-88.61,17.98,NA
-88.58,17.98,NA
-88.55,17.98,NA
-88.52,17.98,NA
-88.49,17.98,NA
-88.46,17.98,NA
-88.43,17.98,NA
-88.4,17.98,NA
-88.37,17.98,NA
-88.34,17.98,NA
-88.31,17.98,NA
-88.28,17.98,NA
-88.25,17.98,NA
-88.22,17.98,NA
-88.19,17.98,NA
-88.16,17.98,238.77
-88.13,17.98,42.03
-88.1,17.98,7.02
-88.07,17.98,19.89
-88.04,17.98,NA
-88.01,17.98,NA
-87.98,17.98,185.4
-87.95,17.98,227.07
-87.92,17.98,443.07
-87.89,17.98,59.49
-87.86,17.98,NA
-87.83,17.98,NA
-87.8,17.98,NA
-87.77,17.98,NA
-87.74,17.98,NA
-87.71,17.98,NA
-87.68,17.98,NA
-87.65,17.98,NA
-87.62,17.98,NA
-87.59,17.98,NA
-87.56,17.98,NA
-87.53,17.98,NA
-87.5,17.98,NA
-87.47,17.98,NA
-87.44,17.98,NA
-87.41,17.98,NA
-88.97,17.95,NA
-88.94,17.95,NA
-88.91,17.95,NA
-88.88,17.95,NA
-88.85,17.95,NA
-88.82,17.95,NA
-88.79,17.95,NA
-88.76,17.95,NA
-88.73,17.95,NA
-88.7,17.95,NA
-88.67,17.95,NA
-88.64,17.95,NA
-88.61,17.95,NA
-88.58,17.95,NA
-88.55,17.95,NA
-88.52,17.95,NA
-88.49,17.95,NA
-88.46,17.95,NA
-88.43,17.95,NA
-88.4,17.95,NA
-88.37,17.95,NA
-88.34,17.95,NA
-88.31,17.95,NA
-88.28,17.95,NA
-88.25,17.95,NA
-88.22,17.95,NA
-88.19,17.95,NA
-88.16,17.95,277.83
-88.13,17.95,341.01
-88.1,17.95,129.78
-88.07,17.95,79.47
-88.04,17.95,NA
-88.01,17.95,252.09
-87.98,17.95,258.48
-87.95,17.95,894.33
-87.92,17.95,663.84
-87.89,17.95,NA
-87.86,17.95,NA
-87.83,17.95,NA
-87.8,17.95,NA
-87.77,17.95,NA
-87.74,17.95,NA
-87.71,17.95,NA
-87.68,17.95,NA
-87.65,17.95,NA
-87.62,17.95,NA
-87.59,17.95,NA
-87.56,17.95,NA
-87.53,17.95,NA
-87.5,17.95,NA
-87.47,17.95,NA
-87.44,17.95,NA
-87.41,17.95,NA
-88.97,17.92,NA
-88.94,17.92,NA
-88.91,17.92,NA
-88.88,17.92,NA
-88.85,17.92,NA
-88.82,17.92,NA
-88.79,17.92,NA
-88.76,17.92,NA
-88.73,17.92,NA
-88.7,17.92,NA
-88.67,17.92,NA
-88.64,17.92,NA
-88.61,17.92,NA
-88.58,17.92,NA
-88.55,17.92,NA
-88.52,17.92,NA
-88.49,17.92,NA
-88.46,17.92,NA
-88.43,17.92,NA
-88.4,17.92,NA
-88.37,17.92,NA
-88.34,17.92,NA
-88.31,17.92,NA
-88.28,17.92,NA
-88.25,17.92,NA
-88.22,17.92,63.18
-88.19,17.92,63.18
-88.16,17.92,413.28
-88.13,17.92,609.57
-88.1,17.92,272.61
-88.07,17.92,672.93
-88.04,17.92,305.19
-88.01,17.92,651.42
-87.98,17.92,712.62
-87.95,17.92,690.66
-87.92,17.92,20.88
-87.89,17.92,NA
-87.86,17.92,NA
-87.83,17.92,NA
-87.8,17.92,NA
-87.77,17.92,NA
-87.74,17.92,NA
-87.71,17.92,NA
-87.68,17.92,NA
-87.65,17.92,NA
-87.62,17.92,NA
-87.59,17.92,NA
-87.56,17.92,NA
-87.53,17.92,NA
-87.5,17.92,NA
-87.47,17.92,NA
-87.44,17.92,NA
-87.41,17.92,NA
-88.97,17.89,NA
-88.94,17.89,NA
-88.91,17.89,NA
-88.88,17.89,NA
-88.85,17.89,NA
-88.82,17.89,NA
-88.79,17.89,NA
-88.76,17.89,NA
-88.73,17.89,NA
-88.7,17.89,NA
-88.67,17.89,NA
-88.64,17.89,NA
-88.61,17.89,NA
-88.58,17.89,NA
-88.55,17.89,NA
-88.52,17.89,NA
-88.49,17.89,NA
-88.46,17.89,NA
-88.43,17.89,NA
-88.4,17.89,NA
-88.37,17.89,NA
-88.34,17.89,NA
-88.31,17.89,NA
-88.28,17.89,NA
-88.25,17.89,NA
-88.22,17.89,419.13
-88.19,17.89,419.13
-88.16,17.89,579.33
-88.13,17.89,609.57
-88.1,17.89,959.22
-88.07,17.89,894.42
-88.04,17.89,917.46
-88.01,17.89,742.68
-87.98,17.89,723.42
-87.95,17.89,109.71
-87.92,17.89,NA
-87.89,17.89,NA
-87.86,17.89,NA
-87.83,17.89,NA
-87.8,17.89,NA
-87.77,17.89,NA
-87.74,17.89,NA
-87.71,17.89,NA
-87.68,17.89,NA
-87.65,17.89,NA
-87.62,17.89,NA
-87.59,17.89,NA
-87.56,17.89,NA
-87.53,17.89,NA
-87.5,17.89,NA
-87.47,17.89,NA
-87.44,17.89,NA
-87.41,17.89,NA
-88.97,17.86,NA
-88.94,17.86,NA
-88.91,17.86,NA
-88.88,17.86,NA
-88.85,17.86,NA
-88.82,17.86,NA
-88.79,17.86,NA
-88.76,17.86,NA
-88.73,17.86,NA
-88.7,17.86,NA
-88.67,17.86,NA
-88.64,17.86,NA
-88.61,17.86,NA
-88.58,17.86,NA
-88.55,17.86,NA
-88.52,17.86,NA
-88.49,17.86,NA
-88.46,17.86,NA
-88.43,17.86,NA
-88.4,17.86,NA
-88.37,17.86,NA
-88.34,17.86,NA
-88.31,17.86,NA
-88.28,17.86,NA
-88.25,17.86,NA
-88.22,17.86,715.59
-88.19,17.86,715.59
-88.16,17.86,961.92
-88.13,17.86,926.19
-88.1,17.86,825.66
-88.07,17.86,894.42
-88.04,17.86,843.39
-88.01,17.86,742.68
-87.98,17.86,913.95
-87.95,17.86,NA
-87.92,17.86,NA
-87.89,17.86,NA
-87.86,17.86,NA
-87.83,17.86,NA
-87.8,17.86,NA
-87.77,17.86,NA
-87.74,17.86,NA
-87.71,17.86,NA
-87.68,17.86,NA
-87.65,17.86,NA
