"x","y",""
-88.07,18.4,NA
-88.04,18.4,NA
-88.01,18.4,NA
-87.98,18.4,NA
-87.95,18.4,NA
-87.92,18.4,NA
-87.89,18.4,NA
-87.86,18.4,NA
-87.83,18.4,NA
-87.8,18.4,NA
-87.77,18.4,NA
-87.74,18.4,NA
-87.71,18.4,NA
-87.68,18.4,NA
-87.65,18.4,NA
-87.62,18.4,NA
-87.59,18.4,NA
-87.56,18.4,NA
-87.53,18.4,NA
-87.5,18.4,NA
-87.47,18.4,NA
-88.97,18.37,NA
-88.94,18.37,NA
-88.91,18.37,NA
-88.88,18.37,NA
-88.85,18.37,NA
-88.82,18.37,NA
-88.79,18.37,NA
-88.76,18.37,NA
-88.73,18.37,NA
-88.7,18.37,NA
-88.67,18.37,NA
-88.64,18.37,NA
-88.61,18.37,NA
-88.58,18.37,NA
-88.55,18.37,NA
-88.52,18.37,NA
-88.49,18.37,NA
-88.46,18.37,NA
-88.43,18.37,NA
-88.4,18.37,53.46
-88.37,18.37,NA
-88.34,18.37,1.53
-88.31,18.37,6.48
-88.28,18.37,NA
-88.25,18.37,11.7
-88.22,18.37,NA
-88.19,18.37,NA
-88.16,18.37,NA
-88.13,18.37,58.32
-88.1,18.37,2.43
-88.07,18.37,NA
-88.04,18.37,NA
-88.01,18.37,NA
-87.98,18.37,NA
-87.95,18.37,NA
-87.92,18.37,NA
-87.89,18.37,NA
-87.86,18.37,NA
-87.83,18.37,NA
-87.8,18.37,NA
-87.77,18.37,NA
-87.74,18.37,NA
-87.71,18.37,NA
-87.68,18.37,NA
-87.65,18.37,NA
-87.62,18.37,NA
-87.59,18.37,NA
-87.56,18.37,NA
-87.53,18.37,NA
-87.5,18.37,NA
-87.47,18.37,NA
-88.97,18.34,NA
-88.94,18.34,NA
-88.91,18.34,NA
-88.88,18.34,NA
-88.85,18.34,NA
-88.82,18.34,NA
-88.79,18.34,NA
-88.76,18.34,NA
-88.73,18.34,NA
-88.7,18.34,NA
-88.67,18.34,NA
-88.64,18.34,NA
-88.61,18.34,NA
-88.58,18.34,NA
-88.55,18.34,NA
-88.52,18.34,NA
-88.49,18.34,NA
-88.46,18.34,NA
-88.43,18.34,19.26
-88.4,18.34,482.13
-88.37,18.34,246.06
-88.34,18.34,13.14
-88.31,18.34,18.18
-88.28,18.34,16.38
-88.25,18.34,66.24
-88.22,18.34,43.2
-88.19,18.34,157.23
-88.16,18.34,33.93
-88.13,18.34,130.86
-88.1,18.34,103.5
-88.07,18.34,NA
-88.04,18.34,NA
-88.01,18.34,NA
-87.98,18.34,NA
-87.95,18.34,NA
-87.92,18.34,NA
-87.89,18.34,NA
-87.86,18.34,NA
-87.83,18.34,NA
-87.8,18.34,NA
-87.77,18.34,NA
-87.74,18.34,NA
-87.71,18.34,NA
-87.68,18.34,NA
-87.65,18.34,NA
-87.62,18.34,NA
-87.59,18.34,NA
-87.56,18.34,NA
-87.53,18.34,NA
-87.5,18.34,NA
-87.47,18.34,NA
-88.97,18.31,NA
-88.94,18.31,NA
-88.91,18.31,NA
-88.88,18.31,NA
-88.85,18.31,NA
-88.82,18.31,NA
-88.79,18.31,NA
-88.76,18.31,NA
-88.73,18.31,NA
-88.7,18.31,NA
-88.67,18.31,NA
-88.64,18.31,NA
-88.61,18.31,NA
-88.58,18.31,NA
-88.55,18.31,NA
-88.52,18.31,NA
-88.49,18.31,NA
-88.46,18.31,NA
-88.43,18.31,201.6
-88.4,18.31,43.2
-88.37,18.31,38.34
-88.34,18.31,3.42
-88.31,18.31,1.98
-88.28,18.31,102.51
-88.25,18.31,2.61
-88.22,18.31,182.88
-88.19,18.31,342.63
-88.16,18.31,172.17
-88.13,18.31,429.66
-88.1,18.31,158.31
-88.07,18.31,NA
-88.04,18.31,NA
-88.01,18.31,NA
-87.98,18.31,NA
-87.95,18.31,NA
-87.92,18.31,NA
-87.89,18.31,NA
-87.86,18.31,NA
-87.83,18.31,NA
-87.8,18.31,NA
-87.77,18.31,NA
-87.74,18.31,NA
-87.71,18.31,NA
-87.68,18.31,NA
-87.65,18.31,NA
-87.62,18.31,NA
-87.59,18.31,NA
-87.56,18.31,NA
-87.53,18.31,NA
-87.5,18.31,NA
-87.47,18.31,NA
-88.97,18.28,NA
-88.94,18.28,NA
-88.91,18.28,NA
-88.88,18.28,NA
-88.85,18.28,NA
-88.82,18.28,NA
-88.79,18.28,NA
-88.76,18.28,NA
-88.73,18.28,NA
-88.7,18.28,NA
-88.67,18.28,NA
-88.64,18.28,NA
-88.61,18.28,NA
-88.58,18.28,NA
-88.55,18.28,NA
-88.52,18.28,NA
-88.49,18.28,NA
-88.46,18.28,NA
-88.43,18.28,36.36
-88.4,18.28,22.14
-88.37,18.28,12.96
-88.34,18.28,NA
-88.31,18.28,3.78
-88.28,18.28,25.38
-88.25,18.28,17.46
-88.22,18.28,414.18
-88.19,18.28,198.72
-88.16,18.28,398.07
-88.13,18.28,387.45
-88.1,18.28,155.34
-88.07,18.28,NA
-88.04,18.28,NA
-88.01,18.28,NA
-87.98,18.28,NA
-87.95,18.28,NA
-87.92,18.28,NA
-87.89,18.28,NA
-87.86,18.28,NA
-87.83,18.28,NA
-87.8,18.28,NA
-87.77,18.28,NA
-87.74,18.28,NA
-87.71,18.28,NA
-87.68,18.28,NA
-87.65,18.28,NA
-87.62,18.28,NA
-87.59,18.28,NA
-87.56,18.28,NA
-87.53,18.28,NA
-87.5,18.28,NA
-87.47,18.28,NA
-88.97,18.25,NA
-88.94,18.25,NA
-88.91,18.25,NA
-88.88,18.25,NA
-88.85,18.25,NA
-88.82,18.25,NA
-88.79,18.25,NA
-88.76,18.25,NA
-88.73,18.25,NA
-88.7,18.25,NA
-88.67,18.25,NA
-88.64,18.25,NA
-88.61,18.25,NA
-88.58,18.25,NA
-88.55,18.25,NA
-88.52,18.25,NA
-88.49,18.25,NA
-88.46,18.25,NA
-88.43,18.25,5.13
-88.4,18.25,13.86
-88.37,18.25,10.98
-88.34,18.25,NA
-88.31,18.25,8.1
-88.28,18.25,144
-88.25,18.25,4.23
-88.22,18.25,464.49
-88.19,18.25,206.55
-88.16,18.25,281.25
-88.13,18.25,476.64
-88.1,18.25,181.26
-88.07,18.25,NA
-88.04,18.25,NA
-88.01,18.25,NA
-87.98,18.25,NA
-87.95,18.25,NA
-87.92,18.25,NA
-87.89,18.25,NA
-87.86,18.25,NA
-87.83,18.25,NA
-87.8,18.25,NA
-87.77,18.25,NA
-87.74,18.25,NA
-87.71,18.25,NA
-87.68,18.25,NA
-87.65,18.25,NA
-87.62,18.25,NA
-87.59,18.25,NA
-87.56,18.25,NA
-87.53,18.25,NA
-87.5,18.25,NA
-87.47,18.25,NA
-88.97,18.22,NA
-88.94,18.22,NA
-88.91,18.22,NA
-88.88,18.22,NA
-88.85,18.22,NA
-88.82,18.22,NA
-88.79,18.22,NA
-88.76,18.22,NA
-88.73,18.22,NA
-88.7,18.22,NA
-88.67,18.22,NA
-88.64,18.22,NA
-88.61,18.22,NA
-88.58,18.22,NA
-88.55,18.22,NA
-88.52,18.22,NA
-88.49,18.22,NA
-88.46,18.22,NA
-88.43,18.22,0.54
-88.4,18.22,8.01
-88.37,18.22,6.93
-88.34,18.22,19.89
-88.31,18.22,68.76
-88.28,18.22,65.88
-88.25,18.22,4.41
-88.22,18.22,265.95
-88.19,18.22,21.87
-88.16,18.22,100.71
-88.13,18.22,396.99
-88.1,18.22,202.32
-88.07,18.22,NA
-88.04,18.22,NA
-88.01,18.22,NA
-87.98,18.22,NA
-87.95,18.22,NA
-87.92,18.22,NA
-87.89,18.22,NA
-87.86,18.22,NA
-87.83,18.22,NA
-87.8,18.22,NA
-87.77,18.22,NA
-87.74,18.22,NA
-87.71,18.22,NA
-87.68,18.22,NA
-87.65,18.22,NA
-87.62,18.22,NA
-87.59,18.22,NA
-87.56,18.22,NA
-87.53,18.22,NA
-87.5,18.22,NA
-87.47,18.22,NA
-88.97,18.19,NA
-88.94,18.19,NA
-88.91,18.19,NA
-88.88,18.19,NA
-88.85,18.19,NA
-88.82,18.19,NA
-88.79,18.19,NA
-88.76,18.19,NA
-88.73,18.19,NA
-88.7,18.19,NA
-88.67,18.19,NA
-88.64,18.19,NA
-88.61,18.19,NA
-88.58,18.19,NA
-88.55,18.19,NA
-88.52,18.19,NA
-88.49,18.19,NA
-88.46,18.19,NA
-88.43,18.19,17.19
-88.4,18.19,NA
-88.37,18.19,5.04
-88.34,18.19,79.47
-88.31,18.19,109.89
-88.28,18.19,32.85
-88.25,18.19,24.75
-88.22,18.19,165.87
-88.19,18.19,112.14
-88.16,18.19,6.12
-88.13,18.19,404.28
-88.1,18.19,135.81
-88.07,18.19,NA
-88.04,18.19,NA
-88.01,18.19,NA
-87.98,18.19,NA
-87.95,18.19,NA
-87.92,18.19,NA
-87.89,18.19,NA
-87.86,18.19,26.55
-87.83,18.19,NA
-87.8,18.19,NA
-87.77,18.19,NA
-87.74,18.19,NA
-87.71,18.19,NA
-87.68,18.19,NA
-87.65,18.19,NA
-87.62,18.19,NA
-87.59,18.19,NA
-87.56,18.19,NA
-87.53,18.19,NA
-87.5,18.19,NA
-87.47,18.19,NA
-88.97,18.16,NA
-88.94,18.16,NA
-88.91,18.16,NA
-88.88,18.16,NA
-88.85,18.16,NA
-88.82,18.16,NA
-88.79,18.16,NA
-88.76,18.16,NA
-88.73,18.16,NA
-88.7,18.16,NA
-88.67,18.16,NA
-88.64,18.16,NA
-88.61,18.16,NA
-88.58,18.16,NA
-88.55,18.16,NA
-88.52,18.16,NA
-88.49,18.16,NA
-88.46,18.16,NA
-88.43,18.16,24.57
-88.4,18.16,25.11
-88.37,18.16,75.33
-88.34,18.16,35.82
-88.31,18.16,71.19
-88.28,18.16,16.02
-88.25,18.16,52.02
-88.22,18.16,345.06
-88.19,18.16,395.37
-88.16,18.16,2.25
-88.13,18.16,338.67
-88.1,18.16,52.2
-88.07,18.16,NA
-88.04,18.16,NA
-88.01,18.16,NA
-87.98,18.16,NA
-87.95,18.16,NA
-87.92,18.16,NA
-87.89,18.16,125.55
-87.86,18.16,152.46
-87.83,18.16,76.41
-87.8,18.16,NA
-87.77,18.16,NA
-87.74,18.16,NA
-87.71,18.16,NA
-87.68,18.16,NA
-87.65,18.16,NA
-87.62,18.16,NA
-87.59,18.16,NA
-87.56,18.16,NA
-87.53,18.16,NA
-87.5,18.16,NA
-87.47,18.16,NA
-88.97,18.13,NA
-88.94,18.13,NA
-88.91,18.13,NA
-88.88,18.13,NA
-88.85,18.13,NA
-88.82,18.13,NA
-88.79,18.13,NA
-88.76,18.13,NA
-88.73,18.13,NA
-88.7,18.13,NA
-88.67,18.13,NA
-88.64,18.13,NA
-88.61,18.13,NA
-88.58,18.13,NA
-88.55,18.13,NA
-88.52,18.13,NA
-88.49,18.13,NA
-88.46,18.13,NA
-88.43,18.13,NA
-88.4,18.13,2.79
-88.37,18.13,139.5
-88.34,18.13,138.24
-88.31,18.13,70.29
-88.28,18.13,10.89
-88.25,18.13,169.83
-88.22,18.13,302.13
-88.19,18.13,558
-88.16,18.13,403.29
-88.13,18.13,329.67
-88.1,18.13,42.39
-88.07,18.13,NA
-88.04,18.13,NA
-88.01,18.13,NA
-87.98,18.13,NA
-87.95,18.13,49.41
-87.92,18.13,6.93
-87.89,18.13,161.46
-87.86,18.13,159.57
-87.83,18.13,196.74
-87.8,18.13,NA
-87.77,18.13,NA
-87.74,18.13,NA
-87.71,18.13,NA
-87.68,18.13,NA
-87.65,18.13,NA
-87.62,18.13,NA
-87.59,18.13,NA
-87.56,18.13,NA
-87.53,18.13,NA
-87.5,18.13,NA
-87.47,18.13,NA
-88.97,18.1,NA
-88.94,18.1,NA
-88.91,18.1,NA
-88.88,18.1,NA
-88.85,18.1,NA
-88.82,18.1,NA
-88.79,18.1,NA
-88.76,18.1,NA
-88.73,18.1,NA
-88.7,18.1,NA
-88.67,18.1,NA
-88.64,18.1,NA
-88.61,18.1,NA
-88.58,18.1,NA
-88.55,18.1,NA
-88.52,18.1,NA
-88.49,18.1,NA
-88.46,18.1,NA
-88.43,18.1,NA
-88.4,18.1,NA
-88.37,18.1,98.19
-88.34,18.1,87.3
-88.31,18.1,67.32
-88.28,18.1,60.21
-88.25,18.1,188.82
-88.22,18.1,139.77
-88.19,18.1,333.54
-88.16,18.1,486.72
-88.13,18.1,311.94
-88.1,18.1,30.06
-88.07,18.1,NA
-88.04,18.1,NA
-88.01,18.1,NA
-87.98,18.1,22.23
-87.95,18.1,116.64
-87.92,18.1,84.69
-87.89,18.1,236.25
-87.86,18.1,167.49
-87.83,18.1,NA
-87.8,18.1,NA
-87.77,18.1,NA
-87.74,18.1,NA
-87.71,18.1,NA
-87.68,18.1,NA
-87.65,18.1,NA
-87.62,18.1,NA
-87.59,18.1,NA
-87.56,18.1,NA
-87.53,18.1,NA
-87.5,18.1,NA
-87.47,18.1,NA
-88.97,18.07,NA
-88.94,18.07,NA
-88.91,18.07,NA
-88.88,18.07,NA
-88.85,18.07,NA
-88.82,18.07,NA
-88.79,18.07,NA
-88.76,18.07,NA
-88.73,18.07,NA
-88.7,18.07,NA
-88.67,18.07,NA
-88.64,18.07,NA
-88.61,18.07,NA
-88.58,18.07,NA
-88.55,18.07,NA
-88.52,18.07,NA
-88.49,18.07,NA
-88.46,18.07,NA
-88.43,18.07,NA
-88.4,18.07,NA
-88.37,18.07,38.61
-88.34,18.07,128.88
-88.31,18.07,47.25
-88.28,18.07,90.45
-88.25,18.07,22.41
-88.22,18.07,NA
-88.19,18.07,310.23
-88.16,18.07,556.29
-88.13,18.07,276.93
-88.1,18.07,NA
-88.07,18.07,NA
-88.04,18.07,NA
-88.01,18.07,5.67
-87.98,18.07,56.25
-87.95,18.07,68.31
-87.92,18.07,279.54
-87.89,18.07,485.28
-87.86,18.07,369.72
-87.83,18.07,NA
-87.8,18.07,NA
-87.77,18.07,NA
-87.74,18.07,NA
-87.71,18.07,NA
-87.68,18.07,NA
-87.65,18.07,NA
-87.62,18.07,NA
-87.59,18.07,NA
-87.56,18.07,NA
-87.53,18.07,NA
-87.5,18.07,NA
-87.47,18.07,NA
-88.97,18.04,NA
-88.94,18.04,NA
-88.91,18.04,NA
-88.88,18.04,NA
-88.85,18.04,NA
-88.82,18.04,NA
-88.79,18.04,NA
-88.76,18.04,NA
-88.73,18.04,NA
-88.7,18.04,NA
-88.67,18.04,NA
-88.64,18.04,NA
-88.61,18.04,NA
-88.58,18.04,NA
-88.55,18.04,NA
-88.52,18.04,NA
-88.49,18.04,NA
-88.46,18.04,0.45
-88.43,18.04,0.18
-88.4,18.04,NA
-88.37,18.04,15.3
-88.34,18.04,198.81
-88.31,18.04,4.32
-88.28,18.04,203.4
-88.25,18.04,3.6
-88.22,18.04,38.88
-88.19,18.04,38.88
-88.16,18.04,698.31
-88.13,18.04,176.4
-88.1,18.04,NA
-88.07,18.04,NA
-88.04,18.04,6.39
-88.01,18.04,49.41
-87.98,18.04,NA
-87.95,18.04,139.95
-87.92,18.04,103.59
-87.89,18.04,536.22
-87.86,18.04,118.89
-87.83,18.04,NA
-87.8,18.04,NA
-87.77,18.04,NA
-87.74,18.04,NA
-87.71,18.04,NA
-87.68,18.04,NA
-87.65,18.04,NA
-87.62,18.04,NA
-87.59,18.04,NA
-87.56,18.04,NA
-87.53,18.04,NA
-87.5,18.04,NA
-87.47,18.04,NA
-88.97,18.01,NA
-88.94,18.01,NA
-88.91,18.01,NA
-88.88,18.01,NA
-88.85,18.01,NA
-88.82,18.01,NA
-88.79,18.01,NA
-88.76,18.01,NA
-88.73,18.01,NA
-88.7,18.01,NA
-88.67,18.01,NA
-88.64,18.01,NA
-88.61,18.01,NA
-88.58,18.01,NA
-88.55,18.01,NA
-88.52,18.01,NA
-88.49,18.01,NA
-88.46,18.01,NA
-88.43,18.01,NA
-88.4,18.01,NA
-88.37,18.01,3.96
-88.34,18.01,312.75
-88.31,18.01,25.74
-88.28,18.01,322.74
-88.25,18.01,31.59
-88.22,18.01,62.46
-88.19,18.01,62.46
-88.16,18.01,406.35
-88.13,18.01,NA
-88.1,18.01,NA
-88.07,18.01,NA
-88.04,18.01,12.06
-88.01,18.01,NA
-87.98,18.01,NA
-87.95,18.01,245.07
-87.92,18.01,164.25
-87.89,18.01,359.82
-87.86,18.01,NA
-87.83,18.01,NA
-87.8,18.01,NA
-87.77,18.01,NA
-87.74,18.01,NA
-87.71,18.01,NA
-87.68,18.01,NA
-87.65,18.01,NA
-87.62,18.01,NA
-87.59,18.01,NA
-87.56,18.01,NA
-87.53,18.01,NA
-87.5,18.01,NA
-87.47,18.01,NA
-88.97,17.98,NA
-88.94,17.98,NA
-88.91,17.98,NA
-88.88,17.98,NA
-88.85,17.98,NA
-88.82,17.98,NA
-88.79,17.98,NA
-88.76,17.98,NA
-88.73,17.98,NA
-88.7,17.98,NA
-88.67,17.98,NA
-88.64,17.98,NA
-88.61,17.98,NA
-88.58,17.98,NA
-88.55,17.98,NA
-88.52,17.98,NA
-88.49,17.98,NA
-88.46,17.98,NA
-88.43,17.98,NA
-88.4,17.98,NA
-88.37,17.98,122.94
-88.34,17.98,583.11
-88.31,17.98,840.51
-88.28,17.98,45.81
-88.25,17.98,28.17
-88.22,17.98,295.56
-88.19,17.98,295.56
-88.16,17.98,315.72
-88.13,17.98,42.03
-88.1,17.98,26.91
-88.07,17.98,24.03
-88.04,17.98,NA
-88.01,17.98,NA
-87.98,17.98,186.66
-87.95,17.98,237.06
-87.92,17.98,309.96
-87.89,17.98,0.18
-87.86,17.98,NA
-87.83,17.98,NA
-87.8,17.98,NA
-87.77,17.98,NA
-87.74,17.98,NA
-87.71,17.98,NA
-87.68,17.98,NA
-87.65,17.98,NA
-87.62,17.98,NA
-87.59,17.98,NA
-87.56,17.98,NA
-87.53,17.98,NA
-87.5,17.98,NA
-87.47,17.98,NA
-88.97,17.95,NA
-88.94,17.95,NA
-88.91,17.95,NA
-88.88,17.95,NA
-88.85,17.95,NA
-88.82,17.95,NA
-88.79,17.95,NA
-88.76,17.95,NA
-88.73,17.95,NA
-88.7,17.95,NA
-88.67,17.95,NA
-88.64,17.95,NA
-88.61,17.95,NA
-88.58,17.95,NA
-88.55,17.95,NA
-88.52,17.95,NA
-88.49,17.95,NA
-88.46,17.95,NA
-88.43,17.95,NA
-88.4,17.95,NA
-88.37,17.95,46.44
-88.34,17.95,583.11
-88.31,17.95,386.82
-88.28,17.95,129.96
-88.25,17.95,30.24
-88.22,17.95,638.1
-88.19,17.95,638.1
-88.16,17.95,279.54
-88.13,17.95,353.07
-88.1,17.95,128.07
-88.07,17.95,79.47
-88.04,17.95,NA
-88.01,17.95,252.09
-87.98,17.95,262.71
-87.95,17.95,715.95
-87.92,17.95,319.5
-87.89,17.95,NA
-87.86,17.95,NA
-87.83,17.95,NA
-87.8,17.95,NA
-87.77,17.95,NA
-87.74,17.95,NA
-87.71,17.95,NA
-87.68,17.95,NA
-87.65,17.95,NA
-87.62,17.95,NA
-87.59,17.95,NA
-87.56,17.95,NA
-87.53,17.95,NA
-87.5,17.95,NA
-87.47,17.95,NA
-88.97,17.92,NA
-88.94,17.92,NA
-88.91,17.92,NA
-88.88,17.92,NA
-88.85,17.92,NA
-88.82,17.92,NA
-88.79,17.92,NA
-88.76,17.92,NA
-88.73,17.92,NA
-88.7,17.92,NA
-88.67,17.92,NA
-88.64,17.92,NA
-88.61,17.92,NA
-88.58,17.92,NA
-88.55,17.92,NA
-88.52,17.92,NA
-88.49,17.92,NA
-88.46,17.92,NA
-88.43,17.92,NA
-88.4,17.92,NA
-88.37,17.92,5.31
-88.34,17.92,30.78
-88.31,17.92,31.14
-88.28,17.92,129.96
-88.25,17.92,133.29
-88.22,17.92,485.37
-88.19,17.92,485.37
-88.16,17.92,413.28
-88.13,17.92,609.57
-88.1,17.92,272.61
-88.07,17.92,672.93
-88.04,17.92,305.19
-88.01,17.92,654.39
-87.98,17.92,696.24
-87.95,17.92,343.08
-87.92,17.92,NA
-87.89,17.92,NA
-87.86,17.92,NA
-87.83,17.92,NA
-87.8,17.92,NA
-87.77,17.92,NA
-87.74,17.92,NA
-87.71,17.92,NA
-87.68,17.92,NA
-87.65,17.92,NA
-87.62,17.92,NA
-87.59,17.92,NA
-87.56,17.92,NA
-87.53,17.92,NA
-87.5,17.92,NA
-87.47,17.92,NA
-88.97,17.89,NA
-88.94,17.89,NA
-88.91,17.89,NA
-88.88,17.89,NA
-88.85,17.89,NA
-88.82,17.89,NA
-88.79,17.89,NA
-88.76,17.89,NA
-88.73,17.89,NA
-88.7,17.89,NA
-88.67,17.89,NA
-88.64,17.89,NA
-88.61,17.89,NA
-88.58,17.89,NA
-88.55,17.89,NA
-88.52,17.89,NA
-88.49,17.89,NA
-88.46,17.89,NA
-88.43,17.89,NA
-88.4,17.89,NA
-88.37,17.89,NA
-88.34,17.89,0.72
-88.31,17.89,7.65
-88.28,17.89,259.38
-88.25,17.89,198.81
-88.22,17.89,640.17
-88.19,17.89,640.17
-88.16,17.89,579.33
-88.13,17.89,609.57
-88.1,17.89,959.22
-88.07,17.89,824.85
-88.04,17.89,963.9
-88.01,17.89,854.73
-87.98,17.89,543.24
-87.95,17.89,7.47
-87.92,17.89,NA
-87.89,17.89,NA
-87.86,17.89,NA
-87.83,17.89,NA
-87.8,17.89,NA
-87.77,17.89,NA
-87.74,17.89,NA
-87.71,17.89,NA
-87.68,17.89,NA
-87.65,17.89,NA
-87.62,17.89,NA
-87.59,17.89,NA
-87.56,17.89,NA
-87.53,17.89,NA
-87.5,17.89,NA
-87.47,17.89,NA
-88.97,17.86,NA
-88.94,17.86,NA
-88.91,17.86,NA
-88.88,17.86,NA
-88.85,17.86,NA
-88.82,17.86,NA
-88.79,17.86,NA
-88.76,17.86,NA
-88.73,17.86,NA
-88.7,17.86,NA
-88.67,17.86,NA
-88.64,17.86,NA
-88.61,17.86,NA
-88.58,17.86,NA
-88.55,17.86,NA
-88.52,17.86,NA
-88.49,17.86,NA
-88.46,17.86,NA
-88.43,17.86,NA
-88.4,17.86,NA
-88.37,17.86,NA
-88.34,17.86,0.18
-88.31,17.86,6.93
-88.28,17.86,27.27
-88.25,17.86,69.48
-88.22,17.86,891.09
-88.19,17.86,891.09
-88.16,17.86,961.92
-88.13,17.86,926.19
-88.1,17.86,825.66
-88.07,17.86,824.85
-88.04,17.86,781.56
-88.01,17.86,854.73
-87.98,17.86,569.43
-87.95,17.86,NA
-87.92,17.86,NA
-87.89,17.86,NA
-87.86,17.86,NA
-87.83,17.86,NA
-87.8,17.86,NA
-87.77,17.86,NA
-87.74,17.86,NA
-87.71,17.86,NA
-87.68,17.86,NA
-87.65,17.86,NA
-87.62,17.86,NA
-87.59,17.86,NA
-87.56,17.86,NA
-87.53,17.86,NA
-87.5,17.86,NA
-87.47,17.86,NA
-88.97,17.83,NA
-88.94,17.83,NA
-88.91,17.83,NA
-88.88,17.83,NA
-88.85,17.83,NA
-88.82,17.83,NA
-88.79,17.83,NA
-88.76,17.83,NA
-88.73,17.83,NA
-88.7,17.83,NA
-88.67,17.83,NA
-88.64,17.83,NA
-88.61,17.83,NA
-88.58,17.83,NA
-88.55,17.83,NA
-88.52,17.83,NA
-88.49,17.83,NA
-88.46,17.83,NA
-88.43,17.83,NA
-88.4,17.83,NA
-88.37,17.83,NA
-88.34,17.83,NA
-88.31,17.83,NA
